,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Ant_L,Cingulate_Ant_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Nigra_L,VTA_L,Nigra_R,VTA_R
Cerebelum_9_L,0.00037469342447418,0.0004502979875130513,9.925379486274152e-05,0.00017049702800214135,0.0003047581109529492,0.0004615831312348388,0.00011883274826609484,0.0,0.00015464330363219048,0.0001485258024278367,0.0,0.0,7.116006302998956e-05,0.00022081005488852555,0.00044630214230927416,0.00026971986656540187,0.001033254442849173,0.00046270814286740556,0.0,0.00010427141746931788,0.0,0.0,0.000297533239534763,9.404811153943474e-05,0.0001001858564713501,0.0,0.0,0.0,0.00028122140902948824,0.0,0.0,0.0,0.00023627529685808825,0.00010650162008163895,0.00022949739193728647,0.0,0.0,0.0,0.0,0.0,0.0028520790268482805,0.0016676366954754488,0.0011597468436798433,0.0010421465680322925,0.00022355962166665388,0.0007238159038550273,0.0,0.0,0.0,0.0,0.00047689222669224107,0.001340088757206194,0.0001576145935084098,6.318804559821389e-05,9.83841487532675e-05,0.0,0.0,0.0,0.00013289757290726653,0.0,0.000332807982706407,0.0003035734856936341,0.00016721277456804262,8.00015110425942e-05,0.0,0.0,6.149921502113566e-05,0.00010022385337324051,8.72742298200095e-05,0.0001332939779810008,9.243109989645491e-05,0.0,0.00018147636451532203,0.0,0.002301505247549772,0.0014741047401834453,0.0020350432680808733,0.0022818530343634135,0.0085486587102184,0.007155962056937397,0.01788864698190351,0.008942572783697129,0.0,0.0,0.0,0.0001848557738462669,0.0,0.0,0.0,7.040088333371104e-05,0.0,0.0,0.0,0.0,0.047889174009509476,0.0023252642912183624,0.024785112873341154,0.0014316234295633757,0.029302113521452566,0.00335853679057847,0.05806979482648225,0.0016329832974402209,0.033380039828265935,0.002512289744040359,0.016864944928259323,0.0,0.17377524263891467,0.003511460644596525,0.0,0.037464708649398264,0.05228383036899056,0.0038146632553826922,0.004309021312815554,0.00561900472552687,0.019473144049306265,0.009421578791611864,0.006199377399516988,0.009336071956551369,0.005702309400646542,0.004330509127595085,0.030472298095127186,0.030472298095127186,0.0,0.0
Cerebelum_9_R,0.00029847547489367785,0.00021591649296487573,0.0002606833052598452,0.0002733621809307505,0.0002874941706837931,0.0007118549780488313,0.0,0.0006362899325861802,0.0,0.00015767863345492566,9.567302190813327e-05,0.0,0.0,0.00020287884591644643,9.230091660349697e-05,0.0005819851914617179,0.00011178774747612217,0.0007540011296518447,6.201559371608039e-05,0.0,0.0,0.0,0.0,0.00029358977577430533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003176081522895661,0.0002010870604985841,6.20380765467893e-05,0.00018621354045053945,0.0001415750674812308,6.327202992695107e-05,4.6026952405519924e-05,0.0,0.0008236079256313005,0.004835638763900983,0.0006466933087078367,0.002134256308073317,0.0,0.001991199920196338,0.0,0.0,0.0,0.0,0.00026521610017036796,0.0026798490048531506,0.0,0.0002694501524223195,6.0035971092675684e-05,0.0001209905651838061,0.0,0.0,0.0,0.0,0.00016550000833753578,0.0005914637940359904,0.0,0.00030913461566554895,6.878328497386368e-05,0.0,0.0,4.69947159350749e-05,0.0,0.00018912605087569284,0.0,0.0004504182046018058,0.0,0.00010220666901361079,0.0005450499916600065,0.003582246048993952,0.0012372378491245222,0.0021188658066483824,0.004299467351049628,0.012301572134669592,0.003167794075300392,0.015011546133045783,0.0,0.0,6.124756138026482e-05,0.0,0.0,3.978093625957296e-05,0.0,0.00010737700164783738,0.0,0.00011771154430625888,0.0,6.999172215719932e-05,0.004979157987569676,0.030220061903274094,0.000786810308939364,0.023029970825504006,0.005615118871775012,0.04096024046387894,0.008333304611314213,0.019381782059297734,0.004422071475426812,0.016967372318561984,0.0008539872988334382,0.0012214294576129404,0.00839517073192359,0.1650566954697712,0.037464708649398264,0.0,0.005433354824413632,0.04372922889941247,0.009553336984310214,0.005194426545549357,0.01826343088450465,0.006940697725713935,0.004987176746778552,0.007353599074578489,0.005639747753134087,0.003688222369889488,0.0,0.0,0.024095168046353675,0.024095168046353675
Cerebelum_10_L,0.0002794455408012004,0.00021556395196170618,0.00022559633942467516,0.0,0.0001787204875374148,0.0,7.295421926294864e-05,0.0,0.0,0.0,0.0,0.0,0.0001267680340289527,0.00014674291754476665,0.00042662041766361296,0.00016192819578678767,0.0003220693358120934,0.00012044492647964309,0.00010012158902237536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287375826838311,0.0,0.0,0.0,0.0001674939157205911,0.0,0.0,0.0,0.002251125861788307,0.0008933042817453699,0.0002846318225551692,0.0008576395195339217,0.0,0.0005683565808332993,0.0,0.0,0.0,0.0,0.0,0.00018346289203791363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002214772996438233,0.0,7.288121891257308e-05,5.114029766945326e-05,3.854936167705054e-05,0.0,0.0001247498716907734,6.788829030095419e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015226399271535734,0.00040651601340586056,0.001900322486477529,0.00027856110703190377,0.005791289902898799,0.002650367264554193,0.004917794954722125,0.001785578041212725,0.0,0.0,0.0,0.0,0.0,0.0,0.0001361782940663475,6.0954111147314374e-05,0.0,0.0,9.83283747294212e-05,0.0,0.029828586971464066,0.0015602133950816137,0.0060772002214208,0.0004771186834379833,0.036336702050733805,0.002123468424857395,0.03067540933180779,0.0006886241511855889,0.016983987270150398,0.0005643849945759177,0.016477232432112902,0.00027741000046818594,0.0735068198975741,0.0017781335181662123,0.05228383036899056,0.005433354824413632,0.0,0.001840231092592872,0.0018568872660302688,0.0011993718210170036,0.008301155181174654,0.003199823280368649,0.002635010684943237,0.0012501413096349737,0.0014784249160855046,0.0040525839976998405,-0.00015022545232271103,-0.00015022545232271103,0.0,0.0
Cerebelum_10_R,0.0,0.0,0.0,0.00011590917403715583,0.0,0.00010362370599530769,0.0,0.0002405273018479301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045812813520977597,0.00018466342650426008,0.00030812901089368085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013144162901384399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007654445671896986,0.0011969660383930167,0.00018157105343343552,0.000607214495713547,9.686480750799336e-05,0.0004247382499092686,0.0,0.00012483580375985954,0.0,0.0,0.0,0.0004370050827058515,0.0,0.0,0.0,5.8424243892773844e-05,0.0,0.0,0.0,0.0,0.0,0.00018970884033225015,0.0,0.0,0.0,0.0,0.0,7.074967254194612e-05,0.0,0.0001388904426769111,0.0,0.00016701378575074784,0.0,0.0,8.618017448692337e-05,0.0005946096062370054,0.0002324805159326332,0.000860775605007005,0.0016357182282268367,0.0027770032593490788,0.0006592804410187802,0.003173412240537853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025310045353408852,0.045450840609115514,0.00046418296148236583,0.011169120844415266,0.0015286711091355351,0.019160670080707508,0.0039887789734159166,0.04961940173224483,0.003008330453562474,0.06865011064221965,0.0004127564098419483,0.0027923437621196106,0.003191829235111083,0.05019405821138534,0.0038146632553826922,0.04372922889941247,0.001840231092592872,0.0,0.0030796214223055038,0.0008700029849976968,0.01001728637660155,0.004503046984364584,0.002341182271063466,0.002088189211461998,0.0008914401186154402,0.0001097567651748261,0.0,0.0,-0.00015022545232271103,-0.00015022545232271103
Vermis_1_2,0.0,0.00029498810167658397,0.0,0.00021076588519295335,0.0,0.0,0.0,0.0003431567582379525,0.0,4.108871219197896e-05,0.0,7.388761794741173e-05,0.0,0.0001331920249492899,5.582380697202265e-05,4.6830574906688076e-05,0.00018820352441399794,0.0005983895795462823,0.0,0.0001119793923543963,0.0,0.0,0.0,0.0,6.529986710653611e-05,0.0,0.0,0.0,0.0,0.00012701517354208854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.119023475191897e-05,0.0,0.0021842108190235406,0.002421634767813556,0.0008931438965031885,0.0007900370122339304,0.00015852129457976868,0.0007371764766742714,0.0,0.0,0.0,0.0,0.00044393707464286984,0.002902712632638008,0.0,0.0,0.0,8.300345787295323e-05,0.0,0.0,0.0,0.0,6.767342420679796e-05,0.00019133913891707913,8.846843413022102e-05,0.0003573879151154044,9.587834886410491e-05,8.058787667815317e-05,0.0,0.0,0.0,0.0002418678900209274,0.0001326860115856697,0.00021867604989483564,0.0,0.0,0.0004655630752141264,0.001423202545789124,0.0008185737751706555,0.0013084668893035111,0.0019030381154765835,0.0047051746291359026,0.009284669787586755,0.017303876916878538,0.0,0.0,0.0,0.0,0.0,0.00013134639728284563,0.00012714255895393038,0.00011527617438881453,0.0,0.0,0.0,8.309418745003016e-05,0.0024430343076477963,0.0016533687510512888,0.0008833674932103504,0.0023264528518710833,0.01694959682105358,0.05625962830754882,0.011770092281514828,0.0030772928428404846,0.0030374907887649495,0.004315391269906287,0.00038497851927361766,0.0,0.0048043684671225705,0.004706853146268185,0.004309021312815554,0.009553336984310214,0.0018568872660302688,0.0030796214223055038,0.0,0.02249576086301813,0.024875281521153928,0.006403252626377543,0.0030677712063800484,0.007952957854511963,0.006760890870031774,0.005291040441792923,0.0,0.0,0.0,0.0
Vermis_3,0.00020630171619956408,0.0004317466387684592,7.92121972487029e-05,5.553817563936674e-05,6.306934120124734e-05,0.0,0.00022912217253111844,0.0,0.0,0.00013129399189189812,0.0,0.0,0.0,0.00012371934941275998,9.281633340208087e-05,0.0,0.000945048223263437,0.0006852523132961239,0.0,0.00011517150729268282,0.0,0.0,0.00017048504221470683,0.0,0.0,0.0,0.0,0.0,0.00024439145904950435,0.0,0.0,0.0,0.00017747406143473103,0.00025360891673997506,0.0,0.0,0.0002445309539781881,0.00037008139484765644,0.0,0.0,0.004177088011075542,0.004215609198369134,0.0033724877721910125,0.000426042952562845,0.0005600110961634163,0.00048726795926951896,0.0,0.0,0.0,0.0,0.00022265126820901517,0.007959555054628874,0.00010338387050848068,8.97706741694629e-05,0.00017597942615822876,5.0475056532302e-05,0.00013405485795881333,0.0,0.0,0.00018149269679710092,0.00019325166028895136,0.0004861808407657913,0.00043912383306098915,5.939739164718704e-05,0.0,0.00015195505475361457,0.0002006199859768588,0.0,0.00016230830050891268,0.0006530288969622112,0.00016635006927919697,0.00021282347330811523,5.5075080415035156e-05,0.0,0.002567051046678195,0.001365965282005678,0.002357851775346684,0.0010371975114737808,0.005559249073384868,0.004262092420925232,0.026849733352928267,0.029242468619104,0.0,0.0001599592617876744,0.0,0.0,0.00021367711042877792,0.00033787863733351,0.00014826064631647313,0.0004017398946374762,0.0,6.395435370486813e-05,0.00025092316240590324,0.0003417969321377361,0.0018150508011514767,0.0011387738470082169,0.0010545799645588856,0.0014839107187959348,0.04157667212592018,0.026021718960111462,0.017054474356959552,0.015860399699201992,0.0026430417731888767,0.002521587665758367,0.0006561444952401887,0.00012652457446786966,0.0040364780409547,0.0032230292695511697,0.00561900472552687,0.005194426545549357,0.0011993718210170036,0.0008700029849976968,0.02249576086301813,0.0,0.0575504727566121,0.002979923275228028,0.0028463284631623344,0.003733377480986379,0.005011365454783849,0.01132988719312751,0.0,0.0,0.0,0.0
Vermis_4_5,0.00042532796422136966,0.00016743647733665038,0.00022184698714809703,0.0001500579237235155,0.0,0.0,0.0,0.0001590822996780786,0.0,5.6824486515221634e-05,0.0,0.0,8.342459286308589e-05,0.0,4.853246492315559e-05,7.516101706091194e-05,0.00015592535183039648,0.00040953255631502437,0.0,0.0,0.0,0.0,0.0,0.0,8.103401299112624e-05,0.0,0.0,0.00010035918939732662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7776436628254586e-05,0.0,0.0001428782813906471,0.0,0.00017435070013425521,0.0008962970765908518,0.0009335027927811594,0.00021073170394633793,0.0006615923888566907,0.0,0.0,0.0,0.0010005700945599234,0.0,0.00025725332652270686,0.00015384875329047613,0.004565908595864594,0.0,0.0,0.0,0.00016076569813504437,0.0,0.00010950584991912842,0.0,8.41162003378304e-05,6.946374881939837e-05,0.0,9.163996209162209e-05,0.0,0.00016505338508947576,4.8923844986440274e-05,0.0,0.0,0.0,0.00012078521428020728,0.0,0.0030392233077966616,0.0,0.00019999806609738817,0.00058142931913818,0.0003864424217618269,0.0004052120730850852,0.00025933184087280705,0.0024518564698379347,0.0014468724803367377,0.003294628803471212,0.0036229200042471876,0.0,0.0,0.0,6.0719492251954794e-05,0.0,0.0,0.0,0.0,0.0,6.364328600081015e-05,0.0,6.280674349472684e-05,0.011243902642816264,0.009428186452850597,0.004040241143160578,0.012812124990553399,0.018619404404859936,0.034696796172774075,0.24333255010030738,0.13182644768669707,0.024549064009281182,0.032570973732080295,0.002144382941423303,0.0,0.018885276662034114,0.01615215822386876,0.019473144049306265,0.01826343088450465,0.008301155181174654,0.01001728637660155,0.024875281521153928,0.0575504727566121,0.0,0.05534066223937745,0.010880619516355106,0.02162871573726904,0.02576969362811814,0.023925482152506044,0.0,0.0,0.0,0.0
Vermis_6,0.00011978306195793294,0.0,0.0,0.0001367141461735121,0.0,0.00012057588008794386,0.0,0.0,0.0,0.0,0.0,6.406241737279698e-05,0.0,0.0,0.0,6.32633010168214e-05,0.0,0.00012975788730755473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72875606658408e-05,0.0,0.0002473455665031762,0.000496760407563608,0.0001538406589924687,7.083324177847768e-05,7.07239048950339e-05,0.0,0.000628868730537323,0.001617851989167473,0.0,0.00011201374921694589,0.0,0.004285900521308218,0.0,0.0,0.0,5.0440444228395136e-05,0.0,0.0,0.0,0.00012578054563709286,0.0,0.0002455725839639701,0.0,0.00019755478548041193,5.640689178264946e-05,0.0,0.0,0.000125247966372319,7.412256013573901e-05,0.0,0.0001342789279243735,0.00022080995909801624,0.0,0.0,6.808371092179014e-05,0.00031036435027204454,0.0004130794513596268,0.00018007795080507582,0.001464747859407183,0.001048575049132738,0.0019263383146246823,0.002488100193876853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012541898260483606,0.016699455349113546,0.004557225321929923,0.006930625082289574,0.003985206226907696,0.009185949019011161,0.061869898455341,0.03089599693319565,0.06962133948523584,0.08545265046461459,0.001411626318658207,0.00012664693087799075,0.01301354693467134,0.00921354910642976,0.009421578791611864,0.006940697725713935,0.003199823280368649,0.004503046984364584,0.006403252626377543,0.002979923275228028,0.05534066223937745,0.0,0.038934734138783574,0.012220732392813204,0.019273692543896652,0.00812083193083247,0.0,0.0,0.0,0.0
Vermis_7,0.0,7.220067524161433e-05,0.0,0.00016653307704657906,0.0,6.217531241596996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114907676323265e-05,0.0,0.0,7.722928581782358e-05,6.219705686150554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46456903586901e-05,0.00024782956002354764,0.00011181518746567005,0.0,0.0,0.0003355351345054368,0.0,0.0,0.0,0.0,0.0,0.00018079079184264244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011219904797400086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566373704026701e-05,0.00028485950861244246,0.0003451224034295909,0.0010344307862207342,0.0014725909587789692,0.0013894711992543122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02763988355362237,0.016719163507948304,0.008508844518687123,0.008947493226832361,0.0015972882853843063,0.0022408464066550776,0.012251392527997122,0.004661851331915815,0.08006031839663624,0.045829056446176644,0.0006519636067207135,0.00017099218909934983,0.012142544204087903,0.013974648425908757,0.006199377399516988,0.004987176746778552,0.002635010684943237,0.002341182271063466,0.0030677712063800484,0.0028463284631623344,0.010880619516355106,0.038934734138783574,0.0,0.018962503569054382,0.02401413010603265,0.004548387976944121,0.0,0.0,0.0,0.0
Vermis_8,0.0,0.0,0.0,0.0,0.0,0.0001480147440974109,0.0,0.00011729511103360796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.142678031391512e-05,0.00013366438391409287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.028841159949387e-05,0.0006749824332225268,7.148378705504492e-05,0.00012975214785955903,4.8534835738252494e-05,0.00013896925830943525,0.0,0.0,0.0,0.0,7.744798353233861e-05,6.368843126943235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.727804318688797e-05,0.0,0.0,0.0,0.0,0.0,7.831170260407025e-05,0.0,4.721217236424451e-05,0.0,0.0,0.0001321189876503796,0.00020306425642909414,6.465025977870262e-05,0.00012305212860509008,0.0006322276806120609,0.000934678936589159,0.0022897853027252393,0.0017275703702871006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.079991466389947e-05,0.0,0.007896811792302687,0.0018205524611824057,0.0036368570523319277,0.002148201274840142,0.004135075443328555,0.0023705797276883547,0.009005909081073056,0.00247738430121969,0.009244868567686904,0.0074748950717914145,0.0007381204282798044,0.0,0.02645213391124167,0.010427541815992496,0.009336071956551369,0.007353599074578489,0.0012501413096349737,0.002088189211461998,0.007952957854511963,0.003733377480986379,0.02162871573726904,0.012220732392813204,0.018962503569054382,0.0,0.04388366860031788,0.015009416590293296,0.0,0.0,0.0,0.0
Vermis_9,0.0,8.755299616618938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015284202697139903,0.0,0.0,0.0,0.0,0.00020867521742202935,0.0,4.275219420562159e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.570176246657525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000532081521324136,0.00044624346263998966,7.424508417925064e-05,0.0001355447356400377,7.14576921238937e-05,0.0002761007118439918,0.0,0.0,0.0,0.0,0.0002231183068092984,0.0004932241412742286,0.0,5.868630277768132e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.873247550587946e-05,0.0,0.0,0.0,0.0,6.114613519635319e-05,0.0,0.0,0.0,0.00014185853155362178,0.0,0.0,0.0,9.698930323948131e-05,0.00012649579341119624,0.00013847182218763897,6.125679319056645e-05,0.0002931660544404308,0.0002902652224748295,0.0007870425769759828,0.0011374409699711908,0.0019966401186419435,0.0,0.0,9.983607742785574e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006677024635027092,0.002723507572845896,0.002541098571978916,0.012443159858471824,0.0026192254547784746,0.0044875803773802726,0.006903556735968793,0.001921953352408391,0.00550808002259764,0.006105291706167869,0.0005988332213147513,0.00013413926536229908,0.02133267227563384,0.012079802749807581,0.005702309400646542,0.005639747753134087,0.0014784249160855046,0.0008914401186154402,0.006760890870031774,0.005011365454783849,0.02576969362811814,0.019273692543896652,0.02401413010603265,0.04388366860031788,0.0,0.006588636724793471,0.0,0.0,0.0,0.0
Vermis_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020962028259222958,0.00018232872442919775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036532782277031925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.211257990353402e-05,0.00010180181441873134,0.0,9.085120707569974e-05,0.0005098002458199313,0.000160917989079217,0.0006180262028273049,0.002760640368511246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015747094047338177,0.000564121969803378,0.0003341060718235943,0.0015027458189844486,0.001879346236919872,0.002892218315401893,0.007686410214380419,0.0016836282583965326,0.0026423213447447466,0.0018121303241489853,8.919727218278413e-05,0.0,0.0030406032179735856,0.001237527340016435,0.004330509127595085,0.003688222369889488,0.0040525839976998405,0.0001097567651748261,0.005291040441792923,0.01132988719312751,0.023925482152506044,0.00812083193083247,0.004548387976944121,0.015009416590293296,0.006588636724793471,0.0,0.0,0.0,0.0,0.0
Nigra_L,0.11582956068191556,0.0,0.1279850610587216,0.0,0.1297576032720022,0.0,0.12903344912358963,0.0,0.1290244161727954,0.0,0.1355918380006389,0.0,0.1453242498530337,0.0,0.13108985253724229,0.0,0.1618709088405664,0.0,0.1344359037018375,0.0,0.1532762870626749,0.0,0.15711487041394123,0.0,0.1458372200552911,0.0,0.13102863413826366,0.0,0.13788537127912323,0.0,0.12668250635947037,0.0,0.1553349207026839,0.0,0.1457327889118915,0.0,0.14153693096443837,0.0,0.12596926639673836,0.0,0.12955080758184578,0.0,0.11469510224330719,0.0,0.1495208080962258,0.0,0.14336103984795118,0.0,0.1367978387863646,0.0,0.13902653420917369,0.0,0.12009410833431122,0.0,0.11611940765857139,0.0,0.1239896919400788,0.0,0.1408098657971825,0.0,0.10875532979694935,0.0,0.11894513776065337,0.0,0.1255569009804936,0.0,0.12839712944544615,0.0,0.12850567490339454,0.0,0.1367020022704051,0.0,0.11020517356644832,0.12092293216777716,0.19715385672888047,0.0,0.2094047856539369,0.0,0.1802590049847961,0.0,0.13387130996421817,0.0,0.14875195073508002,0.0,0.13594617911451484,0.0,0.12666678629980396,0.0,0.1332724277735373,0.0,0.14137317905967242,0.0,0.13640402811138871,0.0,0.06997112033756597,0.0,0.020337189219426222,0.0,0.022880084480052437,0.0,0.0952652153786995,0.0,0.10837362323319251,0.0,0.032572482404228484,0.0,0.04288782592389373,0.0,0.030472298095127186,0.0,-0.00015022545232271103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTA_L,0.11582956068191556,0.0,0.1279850610587216,0.0,0.1297576032720022,0.0,0.12903344912358963,0.0,0.1290244161727954,0.0,0.1355918380006389,0.0,0.1453242498530337,0.0,0.13108985253724229,0.0,0.1618709088405664,0.0,0.1344359037018375,0.0,0.1532762870626749,0.0,0.15711487041394123,0.0,0.1458372200552911,0.0,0.13102863413826366,0.0,0.13788537127912323,0.0,0.12668250635947037,0.0,0.1553349207026839,0.0,0.1457327889118915,0.0,0.14153693096443837,0.0,0.12596926639673836,0.0,0.12955080758184578,0.0,0.11469510224330719,0.0,0.1495208080962258,0.0,0.14336103984795118,0.0,0.1367978387863646,0.0,0.13902653420917369,0.0,0.12009410833431122,0.0,0.11611940765857139,0.0,0.1239896919400788,0.0,0.1408098657971825,0.0,0.10875532979694935,0.0,0.11894513776065337,0.0,0.1255569009804936,0.0,0.12839712944544615,0.0,0.12850567490339454,0.0,0.1367020022704051,0.0,0.11020517356644832,0.12092293216777716,0.19715385672888047,0.0,0.2094047856539369,0.0,0.1802590049847961,0.0,0.13387130996421817,0.0,0.14875195073508002,0.0,0.13594617911451484,0.0,0.12666678629980396,0.0,0.1332724277735373,0.0,0.14137317905967242,0.0,0.13640402811138871,0.0,0.06997112033756597,0.0,0.020337189219426222,0.0,0.022880084480052437,0.0,0.0952652153786995,0.0,0.10837362323319251,0.0,0.032572482404228484,0.0,0.04288782592389373,0.0,0.030472298095127186,0.0,-0.00015022545232271103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
