,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,LH_Vis_1,LH_Vis_2,LH_Vis_3,LH_Vis_4,LH_Vis_5,LH_Vis_6,LH_Vis_7,LH_Vis_8,LH_Vis_9,LH_SomMot_1,LH_SomMot_2,LH_SomMot_3,LH_SomMot_4,LH_SomMot_5,LH_SomMot_6,LH_DorsAttn_Post_1,LH_DorsAttn_Post_2,LH_DorsAttn_Post_3,LH_DorsAttn_Post_4,LH_DorsAttn_Post_5,LH_DorsAttn_Post_6,LH_DorsAttn_PrCv_1,LH_DorsAttn_FEF_1,LH_SalVentAttn_ParOper_1,LH_SalVentAttn_FrOperIns_1,LH_SalVentAttn_FrOperIns_2,LH_SalVentAttn_PFCl_1,LH_SalVentAttn_Med_1,LH_SalVentAttn_Med_2,LH_SalVentAttn_Med_3,LH_Limbic_OFC_1,LH_Limbic_TempPole_1,LH_Limbic_TempPole_2,LH_Cont_Par_1,LH_Cont_PFCl_1,LH_Cont_pCun_1,LH_Cont_Cing_1,LH_Default_Temp_1,LH_Default_Temp_2,LH_Default_Par_1,LH_Default_Par_2,LH_Default_PFC_1,LH_Default_PFC_2,LH_Default_PFC_3,LH_Default_PFC_4,LH_Default_PFC_5,LH_Default_PFC_6,LH_Default_PFC_7,LH_Default_pCunPCC_1,LH_Default_pCunPCC_2,RH_Vis_1,RH_Vis_2,RH_Vis_3,RH_Vis_4,RH_Vis_5,RH_Vis_6,RH_Vis_7,RH_Vis_8,RH_SomMot_1,RH_SomMot_2,RH_SomMot_3,RH_SomMot_4,RH_SomMot_5,RH_SomMot_6,RH_SomMot_7,RH_SomMot_8,RH_DorsAttn_Post_1,RH_DorsAttn_Post_2,RH_DorsAttn_Post_3,RH_DorsAttn_Post_4,RH_DorsAttn_Post_5,RH_DorsAttn_PrCv_1,RH_DorsAttn_FEF_1,RH_SalVentAttn_TempOccPar_1,RH_SalVentAttn_TempOccPar_2,RH_SalVentAttn_FrOperIns_1,RH_SalVentAttn_Med_1,RH_SalVentAttn_Med_2,RH_Limbic_OFC_1,RH_Limbic_TempPole_1,RH_Cont_Par_1,RH_Cont_Par_2,RH_Cont_PFCl_1,RH_Cont_PFCl_2,RH_Cont_PFCl_3,RH_Cont_PFCl_4,RH_Cont_Cing_1,RH_Cont_PFCmp_1,RH_Cont_pCun_1,RH_Default_Par_1,RH_Default_Temp_1,RH_Default_Temp_2,RH_Default_Temp_3,RH_Default_PFCv_1,RH_Default_PFCv_2,RH_Default_PFCdPFCm_1,RH_Default_PFCdPFCm_2,RH_Default_PFCdPFCm_3,RH_Default_pCunPCC_1,RH_Default_pCunPCC_2,Left-SN,Left-VTA,Right-SN,Right-VTA
RH_Cont_pCun_1,0.00029314707276591645,0.0076006556815658355,0.0010166063437294795,0.003539515398500168,0.000954660566389414,0.0020911427618789153,0.00027409610952178843,0.0002852363466522006,0.0018829012336225631,0.026040290372795406,0.002262297302587761,0.01356667567629984,0.005195708132868892,0.009047762430347387,0.000992338162785621,0.00037470060658114485,0.0005370140289913221,0.002132899786476075,0.0004340222148746462,0.00354041916233214,0.002258829169756446,0.002381537636662292,0.002619228723634515,0.004582420437266705,0.0027062908254214934,0.0024125852898507134,0.0011114455671658932,0.0006521473309872783,0.0008796617909782429,0.00185990913918529,0.005785280018122745,0.004542482750736797,0.0007471950082345968,0.010431745750733048,0.0015018271118651747,0.009357691642771733,0.003095896758611295,0.0003601947014111615,0.0008924289217657341,0.0012380474956547223,0.0013617162721203445,0.00027363775559733673,0.0002138380631039513,0.00036098429801130976,0.0038758348896047404,0.0009524448992581048,6.38751414791192e-05,0.0005383393852769723,0.002031322591079331,0.004174241285719739,0.00021438568717434807,0.00464566598746904,0.010523301921115504,0.0013524109583167702,0.0009969271618835746,0.001463432786319492,0.0045393254632473895,0.0001711898408205391,0.00019681556265216434,9.040540987594491e-05,3.659253921065388e-05,0.0003423252334840767,0.0001530738736208153,0.0003699381568851786,0.004208048428262783,0.019094135889960197,0.0032651391321770564,0.0057500718332325895,0.010054302948188987,0.006338991462648582,0.00305080076373245,0.02438055109731881,0.01999985535969136,0.03860236638190642,0.013623353026679332,0.005286264953426029,0.00025346430856642806,0.0009901658852946161,0.0002991755375439175,0.0015811971592953795,0.0007011010670520794,0.005216712431939073,0.008067750923902465,0.0017782864857848752,0.0041536200362396036,0.19029340652515556,0.0982056504727273,0.0012747255031642275,0.0009968369624829135,0.004142488891153255,0.0051952494473431745,0.00377967533788329,0.07834724693674022,0.009967012519650013,0.00019440670307992503,0.0025070290016587504,0.0031612010051587556,0.008694745454303376,0.0001537401261168402,0.0006512211281602135,0.0014075997506052139,0.0008284178931717481,0.032676648056219434,0.008807711086523624,0.0,0.006902366172979067,0.006129471561379213,0.003763359614687123,0.008134650523428289,0.0005681956760827273,0.00015524108840874314,0.0008702336805982123,0.005645238286395619,0.0015914192580644406,0.06663774027038695,0.2117318489950469,0.0,0.0,0.025416443114587444,0.025416443114587444
RH_Default_Par_1,0.00010272726185408824,0.002003375756769088,7.239695474772217e-05,0.0004166380916728771,0.00020077091799736548,0.00014668671652264093,0.00013172036756905377,0.0,0.0002558286969384155,0.007654452627658618,0.0022293947952939804,0.006717737284662663,0.0015800170096625492,0.0030875358529299673,0.0007808833912538334,0.0,0.00016821956487866012,0.00033781535213511544,0.0,0.00043287342855242284,4.794985564076115e-05,0.0,8.212976813454086e-05,0.0002452118152925939,0.00015306219431569868,0.0005285357904428006,0.0,0.0,6.063424420028757e-05,0.0,0.0006884535325032189,0.0005833687051660205,0.0,0.0008763219415676146,6.2814992946935e-05,0.0009541530352257862,0.0003263477281577033,0.00020063819651785697,0.0,0.00024332398614024345,0.0005406712709409742,5.9059635580311524e-05,4.754047845239203e-05,6.28351936334677e-05,6.824580813305046e-05,0.00015659653558152813,0.0,0.00017971280312609243,0.00021775807592333416,0.0009388516031911247,6.332080441096421e-05,0.000655327464261707,0.0012007029117595803,0.00018612022645988867,0.00016280391466680233,6.483456419830565e-05,0.0006744913608724804,0.0,0.0,0.0,0.0,5.550144601400304e-05,0.00016163424903219582,0.0,0.00022739958714248587,0.003078435086982811,0.0003441543692120337,0.0002012463262521348,0.006796818345443842,0.00012610333128028797,0.0,0.00023295098565937709,0.00112721412127946,0.0005401328198870426,0.006381428169593103,0.0020929628634002444,0.00467274494414498,0.007171003061424745,0.0028254653983376347,0.004633967245119652,0.0013978523351951275,0.0005578785195688495,0.056689407802539726,0.006650221693367848,0.008362893881564077,0.008278883872548062,0.0014610976270569263,0.01405311433106375,0.0022722183594593745,0.1086068237510329,0.02144390796440107,0.003433707371932948,0.00017361351448662386,0.000689001168141102,0.0002757580256709038,0.0012921984145333545,0.16699809621252837,0.08978446400715275,0.00036885021168393307,0.00308929430939002,0.0011202932712199628,0.005784969770434288,0.001784305014092335,0.00013620821285702424,0.006902366172979067,0.0,0.012957526846497962,0.0017246789649883962,0.012303828666507104,0.00032619086533473574,0.0006946743260165219,0.00014345401673561444,0.0002914258616831302,0.0013659716552800487,0.0006568827281891212,0.0026863532529272467,0.0,0.0,0.022587820204631917,0.022587820204631917
RH_Default_Temp_1,0.00022198196274633532,0.0005605927376387547,0.00017282680204633996,0.0007172169696377996,0.0003956362102072919,9.233057887337777e-05,0.0,0.00016644639264838193,0.0005636555380459965,0.012991190409547923,0.002014606436217365,0.014540553874128793,0.004791027899089523,0.013676731148803375,0.006254495299183213,0.0,0.0,0.0005397709773548245,0.00014458839382600527,0.00035507167003896153,4.910889461148412e-05,0.000216957482499748,0.0004897831890064477,0.00033294802775447625,0.00021947661491683408,0.0004350004347587211,4.34270726889863e-05,0.0,4.762447382468239e-05,5.5613025984776957e-05,0.00026346090883383905,0.0003442970040271157,0.0,0.0012654689193236912,0.0001053055735299835,0.00044388299936002056,0.00012007621989815946,0.00021116831430638373,3.3659510573968904e-05,7.154677536712025e-05,0.00025966958044132106,5.161975627601902e-05,4.513634998196143e-05,0.00011995677982059097,0.00022016218511462026,0.00019746951891048167,0.00022618459238574177,0.00029080151818919027,0.0001840287555708435,0.00022740913417433424,0.00011265809517936369,0.0005256678944644309,0.0013210592884590525,0.0001800380075740512,0.0002206415455938022,5.5190161107632875e-05,0.000640145508934986,0.0,0.0,4.697395310973245e-05,0.0001012201225246159,0.00019916684120658754,8.201093149416318e-05,0.0,0.0006789541548414202,0.003391905800946881,0.011877111087745276,0.017105538024661388,0.3135957112316047,0.01890254027493457,0.008844545201113677,0.0077128592670819614,0.014525358577634664,0.008374169169094538,0.007638470105899106,0.0015374558519910691,0.0015026226849997922,0.0025563541735575627,0.0026248951338097215,0.0037959950557179996,0.001219109234427518,0.00040449143312731715,0.08697364632750863,0.002477740597303184,0.0020680355902342497,0.012710158489351246,0.0024280946821502126,0.009872691203412245,0.002211841065755406,0.05064830714230477,0.007825257035986985,0.015048056870927345,0.00016704891986356592,0.0004295284123313432,0.0018042321180116595,0.17987808559058002,0.005409877716268207,0.0059515532108019705,0.0011232096388208571,0.004134757927629123,0.0020782122056480236,0.004486250860390662,0.00026552269755359076,0.0005934517974548006,0.006129471561379213,0.012957526846497962,0.0,0.15053272205054682,0.32904020849979454,0.003395987635184929,0.0009625659290454153,0.0004567396586339793,0.00027875616575884606,0.0006284774666936686,0.00212850370219939,0.0046711676904265115,0.0,0.0,0.02658333312667164,0.02658333312667164
RH_Default_Temp_2,0.0003425796526288544,0.0011045296178646667,0.0,0.0002793010232721546,0.000200923439157221,7.790816010629816e-05,0.0,0.0,0.0001041968608353867,0.010297825239599007,0.0012293355013473996,0.018083004726581774,0.0036583912757906264,0.005591298570533743,0.005054941289420719,0.0003361480918074288,0.0,8.62761720799178e-05,8.411350331402102e-05,0.0002490221452089222,0.0,0.00011487956918868694,0.00017796302806433526,0.00015879125013970957,0.0,0.0002466836892128227,0.0,0.0,5.580439076290615e-05,6.980185093786054e-05,4.754680201145174e-05,0.0006336014774463576,0.0,0.0008881156259869545,0.0,0.0005320072855567323,0.0002486203987055402,0.0,0.0,0.00014898824910315715,0.0,0.0,0.0,0.0,0.00011349054160379764,0.0,0.0,0.00013445547651882856,0.00035090657303607124,0.0004393059301960509,4.884734218362119e-05,0.0002739391772939061,0.0002245505114639742,0.0002193765947204873,0.0003043942320260389,3.8358369943097594e-05,0.0003182802895983387,0.0,0.0,6.387128565042424e-05,6.754667698574366e-05,0.0,0.0,0.0,6.163391405939184e-05,0.0013832488737033288,0.0024004097897065194,0.005167404044462563,0.007787063853601004,0.004850850718843423,0.003076072370112564,0.0026151466811817187,0.00473858565985043,0.003324729507153914,0.24761777520453832,0.0008648206253590654,0.00031859504860636396,0.00048700063794041026,5.5663872797776895e-05,0.00047179686633493323,0.00025306667430434964,0.00017649516806177718,0.004516365487863147,0.0004709487459668548,0.0008149373800940945,0.0069224655437570065,0.0018962194895729063,0.0006312130036404293,0.00031724526564593083,0.003150163857464336,0.0023705901446966792,0.034219889486627394,4.336342452471911e-05,0.00020572158611524417,0.0010444814673376658,0.13323200454533005,0.0005757927768020552,0.001737237291084571,0.000803120996411227,0.0005579156299921237,0.00020761801183767086,0.0006620703793944188,0.0006012244270638084,0.0,0.003763359614687123,0.0017246789649883962,0.15053272205054682,0.0,0.05713288701566302,0.004483893105971943,0.00016000643383205884,8.97738251357159e-05,7.076649252118561e-05,7.799121080055813e-05,0.0011809740051468244,0.0016794880820212026,0.0,0.0,0.026840743515781595,0.026840743515781595
RH_Default_Temp_3,0.00039747234812015944,0.0010741281128814491,0.0,0.001364658616439166,0.00023927493415775572,0.00035502560830937235,0.00013111247689615528,0.00020155968173851373,0.0005478511941304836,0.010740143381729819,0.0017611992382576434,0.013432964505817359,0.0030969559894562498,0.0025497509358193226,0.0016167540229185759,5.3685223456345426e-05,0.000299816368561357,0.00032642433961804264,4.244944660253101e-05,0.0002829830967586025,5.1469363533602037e-05,0.0,0.0005181350549861323,0.0001318900548782604,0.00011553189443146592,0.00041880695675548736,5.3674330740282284e-05,9.515321513452707e-05,4.183021979326917e-05,7.462775986248701e-05,0.0004833849695357476,0.0006840442767157089,8.265284985529473e-05,0.0016743880352438488,4.5735198736570584e-05,0.0012653254285146377,0.0007973917940657259,0.0,6.10946764164063e-05,0.00018566562425675667,0.0002071113116051275,6.70197625712671e-05,8.827935220350646e-05,0.00020257964867986835,0.0,0.0003742260774553174,0.0,0.00022330512506545797,0.0005358687707523553,0.00027583912917167385,0.00016686572944226983,0.00022634970668211515,0.0018963133790016356,0.0003119825684467428,0.0001287977265348726,0.0,0.0007434552091367579,0.0,0.0,0.00014443870284441016,3.1143416549895e-05,0.0,0.0,0.0,0.00032662196240614423,0.003928212848323676,0.0007235046502114737,0.0030241741343207114,0.014524657769201997,0.004319041314415325,0.0011708715373188521,0.002812839656932548,0.011565769284766896,0.006579569173359148,0.3104928551648986,0.006158507597890881,0.004051623627435494,0.0044016859243646905,0.00034669039787046057,0.0014927670249107515,0.0014499759171833968,0.0008890772195376961,0.044923319186720594,0.002409347685449583,0.0034576048612177343,0.017197760424404993,0.005381007584497812,0.0072472658623103405,0.0018308926363018022,0.1956924271185153,0.0528461158295005,0.013036945654737866,0.0002765482083570133,0.000636006531315676,0.00029338976633563305,0.007197692338413206,0.011116981810116751,0.005981627587278709,0.0005942645367387744,0.0025962280326271617,0.0012244690676631888,0.004788887015755764,0.0011349012363196709,4.613253417192542e-05,0.008134650523428289,0.012303828666507104,0.32904020849979454,0.05713288701566302,0.0,0.0008895941203650524,0.000981144969703913,5.1570725558334316e-05,0.0005117822957357452,0.00037897025052326805,0.0011486057923236436,0.005974313354008279,0.0,0.0,0.028139456201530588,0.028139456201530588
RH_Default_PFCv_1,0.0002117332934617367,0.0,0.0021086003347614963,0.0007668371625575456,0.0001761130477264532,0.0,0.00015384093290224114,6.273602171943425e-05,0.00020650094934603565,0.008619779218230567,0.03367613053361649,0.14279394551857041,0.013895542887755035,0.002440390040729386,0.002520175503575698,0.004217577545931303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1081031169525385e-05,0.0,0.0,0.0,0.0,0.0,0.0002485003474791238,0.0005204366376924213,0.0001036027316151002,0.0,0.00011556198531860119,0.0,0.0,0.0,0.0002518115866408366,0.0,0.0,0.0,0.00046359672557520467,0.0009932506485021042,0.0019266349757909773,0.0,0.0002833864588542076,0.0010478090860596755,0.0,0.0,0.0,0.0024793602420023074,0.0,0.00023111744657505005,0.0,5.593477946605377e-05,0.0,0.0,0.0011053449019955796,0.002335900348983773,0.004466647314480425,0.0027679346720955993,0.0014348764727349218,0.0004444650019990627,0.0001795756512994139,7.402543315039512e-05,0.0004757988232257416,0.0004643936868081601,0.001022436229473863,0.0007877450234962339,0.00104836528549309,0.0012520160216911494,0.0007568162300831562,0.0005030887207220975,0.00022367660331358395,0.0011559911309310463,0.0032228081944694646,0.0001440224430018201,0.0005515370154824229,5.046266835461567e-05,0.0003501346361313477,0.0001278741283200907,0.0003977511900838903,0.0012155354596016254,5.197559142713032e-05,0.0,0.0005317402925545812,0.0003357102084775176,0.0012434018266228447,0.00047127488738118637,0.00024228321700307988,9.188730509495158e-05,0.1455669356794873,0.00016503864501517853,0.0005854951291421847,0.2460349752081009,0.016574013010734575,3.7548322027552445e-05,0.00025837520766714816,0.10914019552182477,0.016736947102033956,0.00750945193392609,0.001623975909091774,0.00042115104611730917,0.004092212131579165,0.0005681956760827273,0.00032619086533473574,0.003395987635184929,0.004483893105971943,0.0008895941203650524,0.0,0.17748267300498824,0.01202456161694158,0.010770458778346632,0.0022977070239321223,0.00010897548958855608,0.00046381116363224443,0.0,0.0,0.025555780654768247,0.025555780654768247
RH_Default_PFCv_2,0.0002282121567699964,0.0015389141572501196,0.0019388494853540784,0.002371770433139342,0.00048200391966042756,0.0,6.798525436481947e-05,0.0004142795815117363,0.00022342299389283324,0.017435800086002925,0.03983740354727071,0.04325618796760204,0.007629049838274642,0.00014092682949238568,0.000351143189819765,0.00021375436463047048,0.0,0.0,0.0,0.0,0.0,0.0,4.543973429533575e-05,0.0,0.0,0.0,7.195086621434855e-05,0.0,0.00014689630780301006,0.00020011880096933575,0.0006161864574892565,0.0,0.0,0.0,0.00011980777710441853,8.982190731954157e-05,0.00019049279018153788,0.000669244399310197,0.0010652468746852205,0.0,0.0,0.0013310171897017765,0.00419059947315733,0.007088275049900702,0.0002365540339367219,0.0010287541783027929,0.0005533033551842539,0.0,4.189510182271874e-05,4.7933684295214626e-05,0.005287096112003682,0.0,0.0,0.0,0.0,6.98000849683182e-05,0.00016991684283273694,0.0005848077505607392,0.003270582787272723,0.006235208390069581,0.0022025688388178483,0.005394724606395955,0.0017107809813379435,0.0020371549329866036,4.134206031300535e-05,0.0001768065069497498,2.67084269616749e-05,0.0002732568267130784,0.0005298927838028925,0.0001274680748560566,0.0,0.0003380027955354615,0.00016716351894820855,4.652149089152623e-05,0.0022114060010362674,0.002604081116029805,0.00130233798700086,0.0014171959172789106,0.0006467333811958746,0.0019124133493031788,0.0003209137473362287,0.0027618922453618963,0.0008545819041125009,0.0007513980388801876,0.0007720160147617625,0.0005084427085214665,0.0007027602070045343,0.03408144483914567,0.004957291938031447,0.0016840356810864515,0.0031545481814634997,0.13429161084774793,0.0014835213029396443,0.004514732050864767,0.010867527823661485,0.00040888683299441185,0.0015392742376686246,0.0010455230307755403,0.061638620148439724,0.21845880709302729,0.021815777743012955,0.01099694941942337,0.0006340043190050892,0.015335258086189218,0.00015524108840874314,0.0006946743260165219,0.0009625659290454153,0.00016000643383205884,0.000981144969703913,0.17748267300498824,0.0,0.006768490578393496,0.03123886308177411,0.012298727243198918,0.00024895108999773086,0.0021542708596833673,0.0,0.0,0.026082817835856746,0.026082817835856746
RH_Default_PFCdPFCm_1,0.00023921612120267192,0.0028318624225014298,0.026585224266214392,0.006815116512116883,0.0004998582149015986,0.0,0.0,0.002781149507008685,0.0,0.006340133281488351,0.0742391858338843,0.030709552481834254,0.003787413932092409,0.0005912775804819623,0.0,0.04947474772222596,0.0,0.0,0.0,0.0,0.0,0.0001786415999330406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.394135680570219e-05,0.00011249586118702466,7.038511443288467e-05,0.0,0.0,0.0,0.0,0.0,0.0003492188189788712,0.0002923635683751072,0.0,0.0002595075893661888,0.0017132360491612622,0.00876692493260105,0.02710308410757161,0.00011996863456591353,0.0004488968452310666,0.018006328233835564,0.0,0.0,0.0,0.00861076273298703,0.0,0.00011394071731558776,0.0,0.0,0.0,3.7325647920420453e-05,0.006360636893490837,0.01954762590629589,0.09650021674691191,0.023932443636617406,0.014847886521384107,0.0005316264530681915,0.0005627995286524076,0.00012509866041136638,9.673217698509975e-05,0.0,9.613167022415174e-05,3.841269085775175e-05,6.170670053766604e-05,0.0,0.0,4.115917064634745e-05,4.4845238771323204e-05,7.215525598180927e-05,0.00022709023400629117,0.00015484462053484466,0.0,0.0,6.268412226520044e-05,0.0,0.0004127655518163866,0.0001138973315311125,6.597119309265373e-05,4.238192333042549e-05,0.0,6.002023047142138e-05,0.0006577206036203577,0.0002564164177714108,9.993962880583155e-05,0.0,0.004669995495368282,0.0016946091383895148,0.004593222980920018,0.39457899285294723,0.0,0.0,0.00011284870807089745,0.1016792729398899,0.0077552706296644645,0.00957436286854917,0.0012200103261702086,0.00377730320122354,0.20974669093766207,0.0008702336805982123,0.00014345401673561444,0.0004567396586339793,8.97738251357159e-05,5.1570725558334316e-05,0.01202456161694158,0.006768490578393496,0.0,0.1980154586970675,0.0014670799915470533,0.0006887285610523707,0.0032570576198429615,0.0,0.0,0.0315754467355119,0.0315754467355119
RH_Default_PFCdPFCm_2,0.0008387686146744159,0.006081624953263424,0.0075667101340517896,0.007512527805592607,0.0015277051437032798,0.0,0.0,0.0002616131571649427,0.0004226736897339642,0.029957694843597,0.05513091421373204,0.04201064410860852,0.009421872100334404,0.0018386880500025685,0.00047074248612247773,0.0008848075486047717,0.0,0.0,0.0,0.00019824082345929947,0.0,0.0,7.410743698716444e-05,0.00015306402583432823,5.0362455366834534e-05,0.00021981909733317494,0.0001107216016130539,0.0004758210906364549,0.0006597684920776638,0.00128952742030312,0.0030747553231377555,0.0002943283213099222,0.00032101044380824026,0.00016235727860575367,4.973810030540839e-05,0.0002426327324509609,0.0001292118116900783,0.004983042901034908,0.00462133092332063,5.265647293722415e-05,0.0006108641337551304,0.003690341397252581,0.016809488457566215,0.037532086220261884,0.0010452238300362997,0.010817223379237371,0.0021141873418563917,0.0,0.00010220028960218122,0.00030746979908208885,0.019251719390445357,4.296517911379233e-05,0.0005247499141920564,0.00025794878578803423,0.0003791008512969948,0.0003597072012776046,0.0004030987232260237,0.0033993556437125158,0.010353598830002302,0.017161331821535054,0.008828764350762403,0.02449796910505883,0.009718204523310976,0.0069929141058510625,0.0,0.0007121975906525758,5.168561768595705e-05,7.970138842953359e-05,0.0007133754981210173,4.342563832071182e-05,3.810331073075681e-05,5.2903596854110634e-05,7.028991402240695e-05,0.0001334325714360083,0.0002808510047142568,0.0012818098557837046,0.0005239868688283026,0.00017816874423686724,0.0006231666410407108,0.002418114455659348,0.000658150366575036,0.021292729832093023,0.0007540923647298555,0.0004212060225228409,0.0006513985599013531,0.0012908858326081706,0.006196215082743205,0.016904413785513293,0.03175729176968292,0.00022048370339034702,0.00035297655924762885,0.027726949833489688,0.01577843088817351,0.11061049172949125,0.0174804810761114,0.0005693842931153687,0.00044404780904592816,0.0005040835669395041,0.1361611447214425,0.053631878116476954,0.26257207423075446,0.017967562175557044,0.004856057537373163,0.28010413519965655,0.005645238286395619,0.0002914258616831302,0.00027875616575884606,7.076649252118561e-05,0.0005117822957357452,0.010770458778346632,0.03123886308177411,0.1980154586970675,0.0,0.27247926819519735,0.0012180008880366482,0.008730610737952229,0.0,0.0,0.020556392843007233,0.020556392843007233
RH_Default_PFCdPFCm_3,0.0005772763531623734,0.005494112651195317,0.00296858808756932,0.006044016611406405,0.0015523787341877818,0.0002226229672760664,0.0,9.78538298407967e-05,0.0008578121708716206,0.02461489839807934,0.028672559859956537,0.02613670925213156,0.00770278382475731,0.002593396414213078,0.00026060040062324816,0.0003619630654230581,0.0,0.0,0.0,4.8161941642296955e-05,0.0,0.0,0.0001042935418840833,0.0,0.0,4.288749573307562e-05,0.00017496586157313807,0.00031482751067689216,0.000638525868091682,0.0013479587601650759,0.0032497595502064135,0.00034278690727703533,0.00021690567944123278,0.00024355137592586945,0.00014509902122007416,0.0003847485260005698,6.44752163872533e-05,0.006865921585771266,0.006379546313119404,8.07449858170447e-05,0.00040392835103968144,0.0019057113907828616,0.002191416459682876,0.015132680180343834,0.0007444338454503308,0.011929486810083567,0.00013878219058146538,0.0,9.734697730301981e-05,0.00018956650830998339,0.006681083703827934,0.0,0.0003475287514244545,0.00010203360598352816,0.0003477942252300999,0.00023785748911538522,0.0007056260343308094,7.080216086452812e-05,0.003291409263235148,0.0010123133913028947,0.0009542685018718842,0.00742271955561831,0.009219519147390998,0.006256063672928191,0.00010811624129886368,0.0006309875109225205,0.00016169249903628998,0.0001527469880315457,0.0008148396926741088,9.814738950265633e-05,0.0,0.0,0.0008160380109717469,0.00012534110720804608,0.001114561512460037,0.0009687938249951746,0.0009506517422677003,0.0007556994201482998,0.0025790698359240286,0.013130737646668141,0.0026813445314525387,0.015098433685400143,0.002187779927389146,0.0006836997777009606,0.0010138177621473639,0.0027020831485023242,0.007005840058222496,0.034037572202316055,0.19213735528274942,0.0008260550991849275,0.00045767898091817936,0.018832533355603306,0.0049474252078582194,0.039405767897566876,0.001166002015115857,0.0002502318632640957,0.0006585131961993999,0.003347527487607194,0.00873547459594287,0.028781050380763104,0.23818876510158407,0.10530714607573509,0.0010889927604973786,0.05627673352590022,0.0015914192580644406,0.0013659716552800487,0.0006284774666936686,7.799121080055813e-05,0.00037897025052326805,0.0022977070239321223,0.012298727243198918,0.0014670799915470533,0.27247926819519735,0.0,0.00019668810437882452,0.0029345411163372807,0.0,0.0,0.018628919699839926,0.018628919699839926
